sent_id,sentence,span,head_form,head_lemma,head_upos,case_marker,preposition,dative_type,relation,governor,governor_upos,split
train-s2981,"November 1944 suchten nur wenige Menschen den Schutzraum auf, da die Freiburger hinter den heulenden Sirenen einen der häufigen Fehlalarme vermuteten.",den heulenden Sirenen,Sirenen,Sirene,NOUN,hinter,hinter,dative_prep_hinter,obl,vermuteten,VERB,train
train-s2982,"Beide Inseln sind schon seit Jahrtausenden besiedelt, auf der Okishima lebte einst ein Vielfaches der heutigen Bevölkerung.",Jahrtausenden,Jahrtausenden,Jahrtausend,NOUN,seit,seit,dative_prep_seit,nmod,besiedelt,ADJ,train
train-s2982,"Beide Inseln sind schon seit Jahrtausenden besiedelt, auf der Okishima lebte einst ein Vielfaches der heutigen Bevölkerung.",der Okishima,Okishima,Okishima,PROPN,auf,auf,dative_prep_auf,obl,lebte,VERB,train
train-s2984,Der Test untersuchte anhand fünf spielerischer Sprachanregungen das Sprachverhalten des Kindes und sollte per Videokamera aufgezeichnet und später ausgewertet werden.,fünf spielerischer Sprachanregungen,Sprachanregungen,Sprachanregungen,NOUN,anhand,,other_prepositional_dative,obl,untersuchte,VERB,train
train-s2985,"Andere Arten von Quantoren sind Anzahlquantoren wie ""ein"" oder ""zwei"", die sich auf Existenz - beziehungsweise Allquantor zurückführen lassen, und Quantoren wie ""manche"", ""einige"" oder ""viele"", die auf Grund ihrer Unbestimmtheit in der klassischen Logik nicht verwendet werden.",Quantoren,Quantoren,Quantoren,NOUN,von,von,dative_prep_von,nmod,Arten,NOUN,train
train-s2985,"Andere Arten von Quantoren sind Anzahlquantoren wie ""ein"" oder ""zwei"", die sich auf Existenz - beziehungsweise Allquantor zurückführen lassen, und Quantoren wie ""manche"", ""einige"" oder ""viele"", die auf Grund ihrer Unbestimmtheit in der klassischen Logik nicht verwendet werden.",der klassischen Logik,Logik,Logik,NOUN,in,in,dative_prep_in,obl,verwendet,VERB,train
train-s2986,Die Schmiede gehörte zu den Wirtschaftsgebäuden eines 1763 errichteten Hofs.,den Wirtschaftsgebäuden,Wirtschaftsgebäuden,Wirtschaftsgebäude,NOUN,zu,zu,dative_prep_zu,obl,gehörte,VERB,train
train-s2987,"Die Lebenserwartung beträgt meistens zwanzig Jahre, in Ausnahmefällen über 45 Jahre.",Ausnahmefällen,Ausnahmefällen,Ausnahmefall,NOUN,in,in,dative_prep_in,nmod,Jahre,NOUN,train
train-s2988,"Nach zehnjährigen Bauarbeiten wurde 1846 der Ludwig - Donau - Main - Kanal eröffnet, eine 172,4 km lange Wasserstraße zwischen Kelheim und Bamberg.",zehnjährigen Bauarbeiten,Bauarbeiten,Bauarbeit,NOUN,nach,nach,dative_prep_nach,obl,eröffnet,VERB,train
train-s2988,"Nach zehnjährigen Bauarbeiten wurde 1846 der Ludwig - Donau - Main - Kanal eröffnet, eine 172,4 km lange Wasserstraße zwischen Kelheim und Bamberg.",Donau,Donau,Donau,PROPN,,,other_dative,flat,Ludwig,PROPN,train
train-s2988,"Nach zehnjährigen Bauarbeiten wurde 1846 der Ludwig - Donau - Main - Kanal eröffnet, eine 172,4 km lange Wasserstraße zwischen Kelheim und Bamberg.",Main,Main,Main,PROPN,,,other_dative,flat,Ludwig,PROPN,train
train-s2988,"Nach zehnjährigen Bauarbeiten wurde 1846 der Ludwig - Donau - Main - Kanal eröffnet, eine 172,4 km lange Wasserstraße zwischen Kelheim und Bamberg.",Kanal,Kanal,Kanal,PROPN,,,other_dative,flat,Ludwig,PROPN,train
train-s2988,"Nach zehnjährigen Bauarbeiten wurde 1846 der Ludwig - Donau - Main - Kanal eröffnet, eine 172,4 km lange Wasserstraße zwischen Kelheim und Bamberg.",Kelheim,Kelheim,Kelheim,PROPN,zwischen,zwischen,dative_prep_zwischen,nmod,Wasserstraße,NOUN,train
train-s2988,"Nach zehnjährigen Bauarbeiten wurde 1846 der Ludwig - Donau - Main - Kanal eröffnet, eine 172,4 km lange Wasserstraße zwischen Kelheim und Bamberg.",Bamberg,Bamberg,Bamberg,PROPN,,,other_dative,conj,Kelheim,PROPN,train
train-s2989,Weitere Arbeitsplätze sind im lokalen Kleingewerbe und im Dienstleistungssektor vorhanden.,dem lokalen Kleingewerbe,Kleingewerbe,Kleingewerbe,NOUN,in,in,dative_prep_in,nmod,vorhanden,ADJ,train
train-s2989,Weitere Arbeitsplätze sind im lokalen Kleingewerbe und im Dienstleistungssektor vorhanden.,dem Dienstleistungssektor,Dienstleistungssektor,Dienstleistungssektor,NOUN,in,in,dative_prep_in,conj,Kleingewerbe,NOUN,train
train-s2990,Sie war dann im September 2011 auf bei der Weltmeisterschaft in Istanbul am Start.,dem September,September,September,PROPN,in,in,dative_prep_in,nmod,Start,NOUN,train
train-s2990,Sie war dann im September 2011 auf bei der Weltmeisterschaft in Istanbul am Start.,der Weltmeisterschaft,Weltmeisterschaft,Weltmeisterschaft,NOUN,bei,bei,dative_prep_bei,nmod,Start,NOUN,train
train-s2990,Sie war dann im September 2011 auf bei der Weltmeisterschaft in Istanbul am Start.,Istanbul,Istanbul,Istanbul,PROPN,in,in,dative_prep_in,nmod,Start,NOUN,train
train-s2990,Sie war dann im September 2011 auf bei der Weltmeisterschaft in Istanbul am Start.,dem Start,Start,Start,NOUN,an,an,dative_prep_an,root,ROOT,ROOT,train
train-s2991,Die Metapher steht für das Verwurzeltsein in der Heimaterde trotz aller Widrigkeiten.,der Heimaterde,Heimaterde,Heimaterde,NOUN,in,in,dative_prep_in,nmod,Verwurzeltsein,NOUN,train
train-s2992,Alter Markt 13 ist die postalische Adresse eines unter Denkmalschutz stehenden historischen Gebäudes an der Ostseite des Alten Marktes in der deutschen Hansestadt Stralsund.,Denkmalschutz,Denkmalschutz,Denkmalschutz,NOUN,unter,unter,dative_prep_unter,nmod,stehenden,ADJ,train
train-s2992,Alter Markt 13 ist die postalische Adresse eines unter Denkmalschutz stehenden historischen Gebäudes an der Ostseite des Alten Marktes in der deutschen Hansestadt Stralsund.,der Ostseite,Ostseite,Ostseite,NOUN,an,an,dative_prep_an,nmod,Gebäudes,NOUN,train
train-s2992,Alter Markt 13 ist die postalische Adresse eines unter Denkmalschutz stehenden historischen Gebäudes an der Ostseite des Alten Marktes in der deutschen Hansestadt Stralsund.,der deutschen Hansestadt,Hansestadt,Hansestadt,NOUN,in,in,dative_prep_in,nmod,Marktes,PROPN,train
train-s2992,Alter Markt 13 ist die postalische Adresse eines unter Denkmalschutz stehenden historischen Gebäudes an der Ostseite des Alten Marktes in der deutschen Hansestadt Stralsund.,Stralsund,Stralsund,Stralsund,PROPN,,,other_dative,appos,Hansestadt,NOUN,train
train-s2993,"17) mit Fabrikation, Ladengeschäft und Versandhandel errang die Firma, die dann in Zauber - Zentrale umbenannt wurde, internationales Ansehen und wurde in Fachkreisen als ""Mekka der Zauberer"" bezeichnet.",Fabrikation,Fabrikation,Fabrikation,NOUN,mit,mit,dative_prep_mit,obl,errang,VERB,train
train-s2993,"17) mit Fabrikation, Ladengeschäft und Versandhandel errang die Firma, die dann in Zauber - Zentrale umbenannt wurde, internationales Ansehen und wurde in Fachkreisen als ""Mekka der Zauberer"" bezeichnet.",Ladengeschäft,Ladengeschäft,Ladengeschäft,NOUN,,,other_dative,conj,Fabrikation,NOUN,train
train-s2993,"17) mit Fabrikation, Ladengeschäft und Versandhandel errang die Firma, die dann in Zauber - Zentrale umbenannt wurde, internationales Ansehen und wurde in Fachkreisen als ""Mekka der Zauberer"" bezeichnet.",Versandhandel,Versandhandel,Versandhandel,NOUN,,,other_dative,conj,Fabrikation,NOUN,train
train-s2993,"17) mit Fabrikation, Ladengeschäft und Versandhandel errang die Firma, die dann in Zauber - Zentrale umbenannt wurde, internationales Ansehen und wurde in Fachkreisen als ""Mekka der Zauberer"" bezeichnet.",Zauber Zentrale,Zauber,Zauber,PROPN,in,in,dative_prep_in,obl,umbenannt,VERB,train
train-s2993,"17) mit Fabrikation, Ladengeschäft und Versandhandel errang die Firma, die dann in Zauber - Zentrale umbenannt wurde, internationales Ansehen und wurde in Fachkreisen als ""Mekka der Zauberer"" bezeichnet.",Zentrale,Zentrale,Zentrale,PROPN,,,other_dative,flat,Zauber,PROPN,train
train-s2993,"17) mit Fabrikation, Ladengeschäft und Versandhandel errang die Firma, die dann in Zauber - Zentrale umbenannt wurde, internationales Ansehen und wurde in Fachkreisen als ""Mekka der Zauberer"" bezeichnet.",Fachkreisen,Fachkreisen,Fachkreis,NOUN,in,in,dative_prep_in,nmod,Mekka,PROPN,train
train-s2994,"In letzter Zeit greift man auf das System zurück, um größere und leistungsfähigere Gondelbahnen bauen zu können.",letzter Zeit,Zeit,Zeit,NOUN,in,in,dative_prep_in,obl,greift,VERB,train
train-s2995,"In dem Gebäude sind heute überwiegend Finanzdienstleister untergebracht wie auch die Chase Manhattan Bank, die hier eine Filiale unterhält.",dem Gebäude,Gebäude,Gebäude,NOUN,in,in,dative_prep_in,nmod,untergebracht,ADJ,train
train-s2996,"Es ergibt sich ihm nicht durch Sammlung, sondern in der Zerstreuung ""Das Elend zuhause wird im Glanz der Etablissements vergessen.",ihm,ihm,er,PRON,,,core_dative_argument,obl:arg,ergibt,VERB,train
train-s2996,"Es ergibt sich ihm nicht durch Sammlung, sondern in der Zerstreuung ""Das Elend zuhause wird im Glanz der Etablissements vergessen.",der Zerstreuung,Zerstreuung,Zerstreuung,NOUN,in,in,dative_prep_in,conj,ergibt,VERB,train
train-s2996,"Es ergibt sich ihm nicht durch Sammlung, sondern in der Zerstreuung ""Das Elend zuhause wird im Glanz der Etablissements vergessen.",dem Glanz,Glanz,Glanz,NOUN,in,in,dative_prep_in,obl,vergessen,VERB,train
train-s2997,Tschechoslowakisches Reisebüro) ist ein im Jahr 1920 gegründeter tschechischer Reiseveranstalter.,dem Jahr,Jahr,Jahr,NOUN,in,in,dative_prep_in,nmod,gegründeter,ADJ,train
train-s2998,"Weiterhin ist er als Regisseur aktiv und hat ein Buch (Şekerci Çırağı) veröffentlicht, in dem er aus seinem Leben berichtet.",dem,dem,der,PRON,in,in,dative_prep_in,obl,berichtet,VERB,train
train-s2998,"Weiterhin ist er als Regisseur aktiv und hat ein Buch (Şekerci Çırağı) veröffentlicht, in dem er aus seinem Leben berichtet.",Leben,Leben,Leben,NOUN,aus,aus,dative_prep_aus,obl,berichtet,VERB,train
train-s2999,Insgesamt wurden aber nur einige wenige Personenwagen bis 1913 von Deutz gebaut.,Deutz,Deutz,Deutz,PROPN,von,von,dative_prep_von,obl:agent,gebaut,VERB,train
train-s3000,Im siebten Kapitel war sein Name Varguitas verraten worden.,dem siebten Kapitel,Kapitel,Kapitel,NOUN,in,in,dative_prep_in,obl,verraten,VERB,train
train-s3001,"Ryan, der inzwischen per Hubschrauber bei stürmischem Wetter an Bord der USS Dallas gebracht wurde, kann Kommandant Bart Mancuso im letzten Moment davon überzeugen, mit der Roter Oktober Kontakt aufzunehmen, anstatt sie anzugreifen, ohne dabei seine Befehle zu verletzen.",stürmischem Wetter,Wetter,Wetter,NOUN,bei,bei,dative_prep_bei,obl,gebracht,VERB,train
train-s3001,"Ryan, der inzwischen per Hubschrauber bei stürmischem Wetter an Bord der USS Dallas gebracht wurde, kann Kommandant Bart Mancuso im letzten Moment davon überzeugen, mit der Roter Oktober Kontakt aufzunehmen, anstatt sie anzugreifen, ohne dabei seine Befehle zu verletzen.",Bord,Bord,Bord,NOUN,an,an,dative_prep_an,obl,gebracht,VERB,train
train-s3001,"Ryan, der inzwischen per Hubschrauber bei stürmischem Wetter an Bord der USS Dallas gebracht wurde, kann Kommandant Bart Mancuso im letzten Moment davon überzeugen, mit der Roter Oktober Kontakt aufzunehmen, anstatt sie anzugreifen, ohne dabei seine Befehle zu verletzen.",dem letzten Moment,Moment,Moment,NOUN,in,in,dative_prep_in,obl,überzeugen,VERB,train
train-s3002,Nach der Habilitation 1931 bei Heinrich Göppert mit einer wirtschaftsrechtlichen Arbeit wurde er zunächst als Privatdozent an der Universität Bonn tätig.,der Habilitation,Habilitation,Habilitation,NOUN,nach,nach,dative_prep_nach,nmod,tätig,ADJ,train
train-s3002,Nach der Habilitation 1931 bei Heinrich Göppert mit einer wirtschaftsrechtlichen Arbeit wurde er zunächst als Privatdozent an der Universität Bonn tätig.,Heinrich Göppert,Heinrich,Heinrich,PROPN,bei,bei,dative_prep_bei,nmod,Habilitation,NOUN,train
train-s3002,Nach der Habilitation 1931 bei Heinrich Göppert mit einer wirtschaftsrechtlichen Arbeit wurde er zunächst als Privatdozent an der Universität Bonn tätig.,Göppert,Göppert,Göppert,PROPN,,,other_dative,flat,Heinrich,PROPN,train
train-s3002,Nach der Habilitation 1931 bei Heinrich Göppert mit einer wirtschaftsrechtlichen Arbeit wurde er zunächst als Privatdozent an der Universität Bonn tätig.,einer wirtschaftsrechtlichen Arbeit,Arbeit,Arbeit,NOUN,mit,mit,dative_prep_mit,nmod,Habilitation,NOUN,train
train-s3002,Nach der Habilitation 1931 bei Heinrich Göppert mit einer wirtschaftsrechtlichen Arbeit wurde er zunächst als Privatdozent an der Universität Bonn tätig.,der Universität,Universität,Universität,NOUN,an,an,dative_prep_an,nmod,tätig,ADJ,train
train-s3002,Nach der Habilitation 1931 bei Heinrich Göppert mit einer wirtschaftsrechtlichen Arbeit wurde er zunächst als Privatdozent an der Universität Bonn tätig.,Bonn,Bonn,Bonn,PROPN,,,other_dative,appos,Universität,NOUN,train
train-s3003,"Bei dessen Teilung nach dem Tod des Herzogs Wladislaus I. gelangte es 1281 an das Herzogtum Teschen, dessen erster regierender Herzog Wladislaus Sohn Mesko I. war.",Teilung,Teilung,Teilung,NOUN,bei,bei,dative_prep_bei,obl,gelangte,VERB,train
train-s3003,"Bei dessen Teilung nach dem Tod des Herzogs Wladislaus I. gelangte es 1281 an das Herzogtum Teschen, dessen erster regierender Herzog Wladislaus Sohn Mesko I. war.",dem Tod,Tod,Tod,NOUN,nach,nach,dative_prep_nach,nmod,Teilung,NOUN,train
train-s3004,Im Nationaltrikot erzielte er in 230 Länderspielen 37 Tore für die Tschechoslowakei.,dem Nationaltrikot,Nationaltrikot,Nationaltrikot,NOUN,in,in,dative_prep_in,obl,erzielte,VERB,train
train-s3004,Im Nationaltrikot erzielte er in 230 Länderspielen 37 Tore für die Tschechoslowakei.,230 Länderspielen,Länderspielen,Länderspiel,NOUN,in,in,dative_prep_in,obl,erzielte,VERB,train
train-s3006,Ein nationalsozialistisches Arbeitsdienstlager existierte von 1933 bis 1935 im Ort.,dem Ort,Ort,Ort,NOUN,in,in,dative_prep_in,obl,existierte,VERB,train
train-s3007,"Im Packaging Excellence Center (PEC), dem Kompetenzzentrum für Verpackungs - und Automatisierungstechnik in Waiblingen, fungierte Claus Paal von 2007 bis 2011 als stellvertretender Vorstandsvorsitzender.",dem Packaging Excellence Center,Packaging,Packaging,PROPN,in,in,dative_prep_in,nmod,Vorstandsvorsitzender,NOUN,train
train-s3007,"Im Packaging Excellence Center (PEC), dem Kompetenzzentrum für Verpackungs - und Automatisierungstechnik in Waiblingen, fungierte Claus Paal von 2007 bis 2011 als stellvertretender Vorstandsvorsitzender.",Excellence,Excellence,Excellence,PROPN,,,other_dative,flat,Packaging,PROPN,train
train-s3007,"Im Packaging Excellence Center (PEC), dem Kompetenzzentrum für Verpackungs - und Automatisierungstechnik in Waiblingen, fungierte Claus Paal von 2007 bis 2011 als stellvertretender Vorstandsvorsitzender.",Center,Center,Center,PROPN,,,other_dative,flat,Packaging,PROPN,train
train-s3007,"Im Packaging Excellence Center (PEC), dem Kompetenzzentrum für Verpackungs - und Automatisierungstechnik in Waiblingen, fungierte Claus Paal von 2007 bis 2011 als stellvertretender Vorstandsvorsitzender.",PEC,PEC,PEC,PROPN,,,other_dative,appos,Packaging,PROPN,train
train-s3007,"Im Packaging Excellence Center (PEC), dem Kompetenzzentrum für Verpackungs - und Automatisierungstechnik in Waiblingen, fungierte Claus Paal von 2007 bis 2011 als stellvertretender Vorstandsvorsitzender.",dem Kompetenzzentrum,Kompetenzzentrum,Kompetenzzentrum,NOUN,,,other_dative,appos,Packaging,PROPN,train
train-s3007,"Im Packaging Excellence Center (PEC), dem Kompetenzzentrum für Verpackungs - und Automatisierungstechnik in Waiblingen, fungierte Claus Paal von 2007 bis 2011 als stellvertretender Vorstandsvorsitzender.",Automatisierungstechnik,Automatisierungstechnik,Automatisierungstechnik,NOUN,,,other_dative,conj,Verpackungs,NOUN,train
train-s3007,"Im Packaging Excellence Center (PEC), dem Kompetenzzentrum für Verpackungs - und Automatisierungstechnik in Waiblingen, fungierte Claus Paal von 2007 bis 2011 als stellvertretender Vorstandsvorsitzender.",Waiblingen,Waiblingen,Waiblingen,PROPN,in,in,dative_prep_in,nmod,Kompetenzzentrum,NOUN,train
train-s3008,"Ohne diese Unterstützung sahen die Nez Percé nun nur noch einen Ausweg, die Flucht nach Kanada.",Kanada,Kanada,Kanada,PROPN,nach,nach,dative_prep_nach,nmod,Flucht,NOUN,train
train-s3009,In den 1950ern verfiel das Gebäude zunehmend und wurde 1972 von Fans vor dem beabsichtigten Abriss bewahrt.,den 1950ern,1950ern,1950ern,NOUN,in,in,dative_prep_in,obl,verfiel,VERB,train
train-s3009,In den 1950ern verfiel das Gebäude zunehmend und wurde 1972 von Fans vor dem beabsichtigten Abriss bewahrt.,Fans,Fans,Fan,PROPN,von,von,dative_prep_von,obl:agent,bewahrt,VERB,train
train-s3009,In den 1950ern verfiel das Gebäude zunehmend und wurde 1972 von Fans vor dem beabsichtigten Abriss bewahrt.,dem beabsichtigten Abriss,Abriss,Abriß,NOUN,vor,vor,dative_prep_vor,obl,bewahrt,VERB,train
train-s3010,"Nachdem er sich bereits nach kurzer Zeit eine schwere Knieverletzung zugezogen hatte, musste Delfino mehrere Monate aussetzen.",sich,sich,sich,PRON,,,core_dative_argument,obl:arg,zugezogen,VERB,train
train-s3010,"Nachdem er sich bereits nach kurzer Zeit eine schwere Knieverletzung zugezogen hatte, musste Delfino mehrere Monate aussetzen.",kurzer Zeit,Zeit,Zeit,NOUN,nach,nach,dative_prep_nach,obl,zugezogen,VERB,train
train-s3011,"Er gewann als Schüler 1975 die Goldmedaille (mit perfekter Punktzahl) der Mathematikolympiade in Bulgarien, nachdem er schon ein Jahr zuvor in Erfurt die Bronzemedaille erhielt.",perfekter Punktzahl,Punktzahl,Punktzahl,NOUN,mit,mit,dative_prep_mit,nmod,Goldmedaille,NOUN,train
train-s3011,"Er gewann als Schüler 1975 die Goldmedaille (mit perfekter Punktzahl) der Mathematikolympiade in Bulgarien, nachdem er schon ein Jahr zuvor in Erfurt die Bronzemedaille erhielt.",der Mathematikolympiade,Mathematikolympiade,Mathematikolympiade,NOUN,,,nominal_dative_modifier,nmod,Goldmedaille,NOUN,train
train-s3011,"Er gewann als Schüler 1975 die Goldmedaille (mit perfekter Punktzahl) der Mathematikolympiade in Bulgarien, nachdem er schon ein Jahr zuvor in Erfurt die Bronzemedaille erhielt.",Bulgarien,Bulgarien,Bulgarien,PROPN,in,in,dative_prep_in,nmod,Mathematikolympiade,NOUN,train
train-s3011,"Er gewann als Schüler 1975 die Goldmedaille (mit perfekter Punktzahl) der Mathematikolympiade in Bulgarien, nachdem er schon ein Jahr zuvor in Erfurt die Bronzemedaille erhielt.",Erfurt,Erfurt,Erfurt,PROPN,in,in,dative_prep_in,obl,erhielt,VERB,train
train-s3012,"In einer kontroversen Begegnung schied der englische Meister aus und es richteten sich massive Bestechungsvorwürfe an den italienischen Gegner, die darin gipfelten, dass Clough die Italiener als ""betrügende Bastarde"" (""cheating bastards"") beschimpfte.",einer kontroversen Begegnung,Begegnung,Begegnung,NOUN,in,in,dative_prep_in,obl,schied,VERB,train
train-s3013,"Es wird noch heute von der Stadt Werne geführt und findet sich unter anderem in den Wappen der Kreise Borken, Coesfeld und Steinfurt wieder.",der Stadt,Stadt,Stadt,NOUN,von,von,dative_prep_von,obl:agent,geführt,VERB,train
train-s3013,"Es wird noch heute von der Stadt Werne geführt und findet sich unter anderem in den Wappen der Kreise Borken, Coesfeld und Steinfurt wieder.",Werne,Werne,Werne,PROPN,,,other_dative,appos,Stadt,NOUN,train
